tests/lexneg/masking.fi	neg	REFUSED_MUTE	1	1	-
tests/lexneg/number_too_big.fi	neg	REFUSED_MUTE	1	1	-
tests/lexneg/unknown_char.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/1050_hint_unknown_name.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/1051_hint_unknown_function.fi	neg	REFUSED_MUTE	1	1	-
tests/lexneg/u_escape.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/1053_hint_unknown_struct_type.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/1062_hint_apostrophe.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/1055_hint_no_nonsense.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/1052_hint_unknown_field.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/1061_hint_quotation_mark.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/1060_hint_dash.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/1063_hint_nonbreaking_blank.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/1054_hint_field_in_literal.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/1065_hint_at_sign.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/1064_tilde_needs_integer.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/1231_not_needs_bool.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/1233_star_is_no_continuation.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/1235_operator_without_left_side.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/1234_continuation_without_operand.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/1243_asm_out_twice.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/1245_asm_out_needs_pointer.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/1248_f64_has_no_bitnot.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/1240_fnfield_argument_type.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/1239_fnfield_arity.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/1244_asm_two_bare_out.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/1610_escape_return_local.fi	neg	REFUSED_LOUD	1	1	-
tests/neg/1241_field_is_no_function.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/1246_asm_out_width.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/1612_length_underscore_needs_a_literal.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/1611_escape_into_a_keeper.fi	neg	REFUSED_LOUD	1	1	-
tests/neg/1613_length_underscore_in_a_parameter.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/876_closure_in_template.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/878_fnval_bad_return.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/881_fnval_argument_type.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/880_fnval_arity.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/882_fnval_not_callable.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/883_fnval_signature.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/885_closure_capture_without_gc.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/884_fnval_result_type.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/888_closure_out_of_scope.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/arc_discarded.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/arg_count.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/arg_type.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/assign_let.fi	neg	ACCEPTED	1	0	-
tests/neg/assign_op_f64.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/assign_op_let.fi	neg	ACCEPTED	1	0	-
tests/neg/assign_op_type.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/atomcas_ty.fi	neg	ACCEPTED	1	0	-
tests/neg/1237_gc_upcast_only_upward.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/atomic_digits.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/atomic_ty.fi	neg	ACCEPTED	1	0	-
tests/neg/attr_must_consume_fn.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/attr_not_implemented.fi	neg	REFUSED_MUTE	1	3	-
tests/neg/attr_must_consume_ty.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/attr_unknown.fi	neg	REFUSED_MUTE	1	3	-
tests/neg/attr_wrong_target.fi	neg	REFUSED_MUTE	1	3	-
tests/neg/bad_call.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/bound_base_ty_without_impl.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/bound_duplicate.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/bound_duplicate_impl_base_ty.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/bound_dyn_base_ty.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/bound_contradiction.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/bound_method_partial.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/bound_nested.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/bound_no_impl.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/bound_ptr_arg.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/889_closure_capture_aggregate.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/bound_second_interface.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/bound_self_dyn.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/bound_unknown.fi	neg	REFUSED_MUTE	1	1	-
