# firn-dom-soak v1 variante=gc
# spalten: t_ms	zyklen	rss_kib	lebende	sammellaeufe	heap_bytes	pause_max_ns
2099232	1307400000	1696	113	1276668	1572864	31113200
2104627	1311400000	1696	113	1280574	1572864	31113200
2110085	1315400000	1696	113	1284480	1572864	31113200
2117499	1319400000	1696	90	1288386	1572864	31113200
2124785	1323400000	1696	103	1292292	1572864	31113200
2130443	1327400000	1696	94	1296198	1572864	31113200
2136090	1331400000	1696	110	1300104	1572864	31113200
2141553	1335400000	1696	113	1304010	1572864	31113200
2147269	1339400000	1696	103	1307916	1572864	31113200
2153388	1343400000	1696	110	1311822	1572864	31113200
2162864	1347400000	1696	95	1315728	1572864	31113200
2169153	1351400000	1696	113	1319634	1572864	31113200
2175453	1355400000	1696	118	1323540	1572864	31113200
2181701	1359400000	1696	112	1327446	1572864	31113200
2188073	1363400000	1696	104	1331352	1572864	31113200
2194887	1367400000	1696	110	1335258	1572864	31113200
2201821	1371400000	1696	94	1339164	1572864	31113200
2207699	1375400000	1696	113	1343070	1572864	31113200
2212926	1379400000	1696	103	1346976	1572864	31113200
2219287	1383400000	1696	112	1350882	1572864	31113200
2226550	1387400000	1696	96	1354788	1572864	31113200
2232851	1391400000	1696	118	1358693	1572864	31113200
2239075	1395400000	1696	113	1362599	1572864	31113200
2244871	1399400000	1696	113	1366505	1572864	31113200
2250085	1403400000	1696	90	1370411	1572864	31113200
2255272	1407400000	1696	87	1374317	1572864	31113200
2260496	1411400000	1696	106	1378223	1572864	31113200
2265679	1415400000	1696	106	1382129	1572864	31113200
2270867	1419400000	1696	94	1386035	1572864	31113200
2276169	1423400000	1696	113	1389941	1572864	31113200
2281357	1427400000	1696	103	1393847	1572864	31113200
2288698	1431400000	1696	118	1397753	1572864	31113200
2295525	1435400000	1696	94	1401659	1572864	31113200
2308192	1439400000	1696	110	1405565	1572864	31113200
2318607	1443400000	1696	112	1409471	1572864	31113200
2328477	1447400000	1696	110	1413377	1572864	31113200
2333695	1451400000	1696	112	1417283	1572864	31113200
2338909	1455400000	1696	112	1421189	1572864	31113200
2344147	1459400000	1696	103	1425095	1572864	31113200
2349463	1463400000	1696	103	1429001	1572864	31113200
2354701	1467400000	1696	103	1432907	1572864	31113200
2359892	1471400000	1696	91	1436813	1572864	31113200
2374025	1475400000	1696	95	1440719	1572864	31113200
2381104	1479400000	1696	106	1444625	1572864	31113200
2391739	1483400000	1696	113	1448531	1572864	31113200
2397045	1487400000	1696	106	1452437	1572864	31113200
2402285	1491400000	1696	106	1456343	1572864	31113200
2408083	1495400000	1696	104	1460249	1572864	31113200
2413674	1499400000	1696	106	1464155	1572864	31113200
2418931	1503400000	1696	95	1468061	1572864	31113200
2424412	1507400000	1696	103	1471967	1572864	31113200
2433165	1511400000	1696	106	1475873	1572864	31113200
2443741	1515400000	1696	112	1479779	1572864	31113200
2452919	1519400000	1696	94	1483685	1572864	31113200
2460918	1523400000	1696	104	1487591	1572864	31113200
2466157	1527400000	1696	95	1491497	1572864	31113200
2472006	1531400000	1696	87	1495403	1572864	31113200
2477197	1535400000	1696	104	1499309	1572864	31113200
2485021	1539400000	1696	103	1503215	1572864	31113200
2496818	1543400000	1696	103	1507121	1572864	31113200
2503135	1547400000	1696	95	1511027	1572864	31113200
2509356	1551400000	1696	113	1514933	1572864	31113200
2515348	1555400000	1696	90	1518839	1572864	31113200
2521402	1559400000	1696	118	1522744	1572864	31113200
2527621	1563400000	1696	95	1526650	1572864	31113200
2533860	1567400000	1696	110	1530556	1572864	31113200
2540067	1571400000	1696	112	1534462	1572864	31113200
2545855	1575400000	1696	113	1538368	1572864	31113200
2552019	1579400000	1696	113	1542274	1572864	31113200
2558239	1583400000	1696	103	1546180	1572864	31113200
2564463	1587400000	1696	91	1550086	1572864	31113200
2570743	1591400000	1696	104	1553992	1572864	31113200
2576868	1595400000	1696	118	1557898	1572864	31113200
2583079	1599400000	1696	118	1561804	1572864	31113200
2589312	1603400000	1696	113	1565710	1572864	31113200
2595495	1607400000	1696	91	1569616	1572864	31113200
2601694	1611400000	1696	118	1573522	1572864	31113200
2607909	1615400000	1696	95	1577428	1572864	31113200
2614125	1619400000	1696	113	1581334	1572864	31113200
2620097	1623400000	1696	103	1585240	1572864	31113200
2626301	1627400000	1696	118	1589146	1572864	31113200
2632499	1631400000	1696	106	1593052	1572864	31113200
2638615	1635400000	1696	96	1596958	1572864	31113200
2644815	1639400000	1696	103	1600864	1572864	31113200
2651020	1643400000	1696	94	1604770	1572864	31113200
2657222	1647400000	1696	103	1608676	1572864	31113200
2663458	1651400000	1696	91	1612582	1572864	31113200
2669694	1655400000	1696	104	1616488	1572864	31113200
2675900	1659400000	1696	94	1620394	1572864	31113200
2682107	1663400000	1696	110	1624300	1572864	31113200
2688329	1667400000	1696	113	1628206	1572864	31113200
2694543	1671400000	1696	87	1632112	1572864	31113200
2700637	1675400000	1696	87	1636018	1572864	31113200
