4621	543000	12892	120265	68	13107200	11357446
4621	544000	12892	120265	68	13107200	11357446
4622	545000	12892	120265	68	13107200	11357446
4622	546000	13148	120265	68	13369344	11357446
4623	547000	13148	120265	68	13369344	11357446
4623	548000	13404	120265	68	13631488	11357446
4624	549000	13916	120265	68	14155776	11357446
4702	550000	13404	120262	69	13631488	11357446
4702	551000	13404	120262	69	13631488	11357446
4703	552000	13404	120262	69	13631488	11357446
4703	553000	13404	120262	69	13631488	11357446
4703	554000	13404	120262	69	13631488	11357446
4704	555000	13404	120262	69	13631488	11357446
4704	556000	13404	120262	69	13631488	11357446
4705	557000	13660	120262	69	13893632	11357446
4706	558000	13916	120262	69	14155776	11357446
4780	559000	13404	120261	70	13631488	11357446
4781	560000	13404	120261	70	13631488	11357446
4781	561000	13404	120261	70	13631488	11357446
4782	562000	13404	120261	70	13631488	11357446
4782	563000	13404	120261	70	13631488	11357446
4783	564000	13660	120261	70	13893632	11357446
4783	565000	13660	120261	70	13893632	11357446
4784	566000	13916	120261	70	14155776	11357446
4861	567000	13404	120265	71	13631488	11357446
4861	568000	13404	120265	71	13631488	11357446
4862	569000	13404	120265	71	13631488	11357446
4862	570000	13404	120265	71	13631488	11357446
4863	571000	13404	120265	71	13631488	11357446
4863	572000	13404	120265	71	13631488	11357446
4864	573000	13404	120265	71	13631488	11357446
4864	574000	13916	120265	71	14155776	11357446
4865	575000	14172	120265	71	14417920	11357446
4941	576000	13148	120257	72	13369344	11357446
4942	577000	13148	120257	72	13369344	11357446
4942	578000	13148	120257	72	13369344	11357446
4943	579000	13148	120257	72	13369344	11357446
4943	580000	13404	120257	72	13631488	11357446
4944	581000	13660	120257	72	13893632	11357446
4945	582000	13660	120257	72	13893632	11357446
4945	583000	13916	120257	72	14155776	11357446
5020	584000	13404	120262	73	13631488	11357446
5020	585000	13404	120262	73	13631488	11357446
5021	586000	13404	120262	73	13631488	11357446
5021	587000	13404	120262	73	13631488	11357446
5022	588000	13404	120262	73	13631488	11357446
5022	589000	13404	120262	73	13631488	11357446
5022	590000	13404	120262	73	13631488	11357446
5023	591000	13660	120262	73	13893632	11357446
5024	592000	13916	120262	73	14155776	11357446
5096	593000	13148	120261	74	13369344	11357446
5096	594000	13148	120261	74	13369344	11357446
5097	595000	13148	120261	74	13369344	11357446
5097	596000	13148	120261	74	13369344	11357446
5097	597000	13148	120261	74	13369344	11357446
5098	598000	13404	120261	74	13631488	11357446
5098	599000	13404	120261	74	13631488	11357446
5099	600000	13660	120261	74	13893632	11357446
5177	601000	13148	120265	75	13369344	11357446
5177	602000	13148	120265	75	13369344	11357446
5177	603000	13148	120265	75	13369344	11357446
5178	604000	13148	120265	75	13369344	11357446
5178	605000	13148	120265	75	13369344	11357446
5179	606000	13148	120265	75	13369344	11357446
5179	607000	13148	120265	75	13369344	11357446
5180	608000	13660	120265	75	13893632	11357446
5181	609000	13916	120265	75	14155776	11357446
5256	610000	12892	120262	76	13107200	11357446
5256	611000	12892	120262	76	13107200	11357446
5257	612000	12892	120262	76	13107200	11357446
5257	613000	12892	120262	76	13107200	11357446
5258	614000	13148	120262	76	13369344	11357446
5258	615000	13404	120262	76	13631488	11357446
5259	616000	13404	120262	76	13631488	11357446
5259	617000	13660	120262	76	13893632	11357446
5333	618000	13148	120266	77	13369344	11357446
5333	619000	13148	120266	77	13369344	11357446
5333	620000	13148	120266	77	13369344	11357446
5334	621000	13148	120266	77	13369344	11357446
5334	622000	13148	120266	77	13369344	11357446
5335	623000	13148	120266	77	13369344	11357446
5335	624000	13148	120266	77	13369344	11357446
5336	625000	13660	120266	77	13893632	11357446
5337	626000	13916	120266	77	14155776	11357446
5410	627000	12892	120257	78	13107200	11357446
5411	628000	12892	120257	78	13107200	11357446
5411	629000	12892	120257	78	13107200	11357446
5412	630000	12892	120257	78	13107200	11357446
5412	631000	13148	120257	78	13369344	11357446
5413	632000	13404	120257	78	13631488	11357446
5413	633000	13404	120257	78	13631488	11357446
5414	634000	13660	120257	78	13893632	11357446
5489	635000	13404	120261	79	13631488	11357446
5489	636000	13404	120261	79	13631488	11357446
5490	637000	13404	120261	79	13631488	11357446
5490	638000	13404	120261	79	13631488	11357446
5491	639000	13404	120261	79	13631488	11357446
5491	640000	13404	120261	79	13631488	11357446
5492	641000	13404	120261	79	13631488	11357446
