# firn-gc-pause-gross v1
# spalten: t_ms	zyklen	rss_kib	lebende	sammellaeufe	heap_bytes	pause_max_ns
5862	578000	13404	120739	71	13631488	11672367
5863	579000	13660	120739	71	13893632	11672367
5863	580000	13916	120739	71	14155776	11672367
5941	581000	12380	120735	72	12582912	11672367
5942	582000	12380	120735	72	12582912	11672367
5942	583000	12380	120735	72	12582912	11672367
5943	584000	12636	120735	72	12845056	11672367
5944	585000	12892	120735	72	13107200	11672367
5945	586000	13404	120735	72	13631488	11672367
5945	587000	13404	120735	72	13631488	11672367
5946	588000	13916	120735	72	14155776	11672367
6034	589000	13404	120814	73	13631488	11672367
6034	590000	13404	120814	73	13631488	11672367
6035	591000	13404	120814	73	13631488	11672367
6035	592000	13404	120814	73	13631488	11672367
6036	593000	13404	120814	73	13631488	11672367
6036	594000	13404	120814	73	13631488	11672367
6037	595000	13404	120814	73	13631488	11672367
6037	596000	13660	120814	73	13893632	11672367
6038	597000	13916	120814	73	14155776	11672367
6119	598000	12636	120762	74	12845056	11672367
6119	599000	12636	120762	74	12845056	11672367
6120	600000	12636	120762	74	12845056	11672367
6120	601000	12892	120762	74	13107200	11672367
6121	602000	12892	120762	74	13107200	11672367
6121	603000	13148	120762	74	13369344	11672367
6122	604000	13404	120762	74	13631488	11672367
6123	605000	13916	120762	74	14155776	11672367
6204	606000	13404	120763	75	13631488	11672367
6205	607000	13404	120763	75	13631488	11672367
6205	608000	13404	120763	75	13631488	11672367
6206	609000	13404	120763	75	13631488	11672367
6206	610000	13404	120763	75	13631488	11672367
6207	611000	13404	120763	75	13631488	11672367
6207	612000	13404	120763	75	13631488	11672367
6208	613000	13660	120763	75	13893632	11672367
6209	614000	14172	120763	75	14417920	11672367
6289	615000	12636	120745	76	12845056	11672367
6290	616000	12636	120745	76	12845056	11672367
6290	617000	12636	120745	76	12845056	11672367
6291	618000	12636	120745	76	12845056	11672367
6291	619000	12636	120745	76	12845056	11672367
6292	620000	13148	120745	76	13369344	11672367
6293	621000	13404	120745	76	13631488	11672367
6293	622000	13916	120745	76	14155776	11672367
6332	623000	14172	120745	76	14417920	11672367
6379	624000	13404	120800	77	13631488	11672367
6380	625000	13404	120800	77	13631488	11672367
6381	626000	13404	120800	77	13631488	11672367
