# firn-gc-soak v1 mode=0 (0=replace, 1=keep/must grow)
# columns: t_ms rounds rss_kib live heap_bytes live_bytes collections pause_win_ns mark_win_ns sweep_win_ns stop_win_ns full_runs overflows asked
1038463	8862720	32808	7672	33460224	11410624	8247	18912034	5162997	3114069	19212476	0	0	29874361072
1043630	8910848	25840	7677	26324992	11469360	8293	16494182	4492361	260573	20495188	0	0	30035844424
1048759	8958976	26824	7681	27332608	11627632	8338	16427211	3735165	289063	16640553	0	0	30198914080
1053798	9007104	26060	7677	26550272	11771344	8383	14977098	3042918	248273	15186000	0	0	30361523352
1058922	9054208	38600	10870	39419904	14925376	8425	18402129	4576833	265813	21294076	0	0	30514173984
1063926	9102336	30676	7674	31277056	11575520	8470	23846599	4215779	250122	24190602	0	0	30676989584
1069229	9150464	35132	10878	35868672	14722912	8515	16779674	3691104	271742	20019204	0	0	30840531232
1074520	9198592	27244	7675	27762688	11405648	8560	17315799	3313771	259592	19754252	0	0	31001562048
1079727	9246720	30796	7674	31395840	11400032	8605	18511070	4267559	238592	21062553	0	0	31163852448
1085043	9294848	31492	7479	32108544	10832208	8650	30758453	4331110	291233	31009685	0	0	31326284520
1090129	9342976	30168	7679	30748672	11523856	8695	15109249	4612973	237892	18063996	0	0	31488823552
1095229	9391104	30252	7678	30842880	11457664	8740	15726805	4418530	294862	18873333	0	0	31652128352
1100367	9439232	26204	7675	26701824	11645456	8786	14554854	3914756	219732	18473000	0	0	31815194464
1105608	9467904	30700	10886	31326208	14151360	8816	21309246	8671949	727867	29985195	0	0	31935335840
1110689	9512960	30220	7680	30806016	10759232	8854	16986206	6618471	254572	19021895	0	0	32072649520
1115909	9559040	26312	7680	26804224	11511648	8895	17242808	4960365	261212	22174434	0	0	32218167360
1121067	9607168	28224	7678	28770304	11541152	8940	16044908	4236969	237512	16277020	0	0	32380698080
1126293	9655296	29576	7678	30146560	11694848	8985	16482072	5907124	225582	17989006	0	0	32543713096
1131418	9703424	31108	7675	31715328	11572848	9030	15986667	4337810	226472	17922855	0	0	32705968336
1136827	9751552	28532	7679	29077504	11642992	9075	16784594	3892376	262403	20679730	0	0	32869855496
1142084	9799680	31216	7675	31825920	11569328	9120	20911332	4410330	235112	24365934	0	0	33033383040
1147319	9847808	30068	7470	30658560	10785216	9165	19293088	3981157	232362	19575740	0	0	33196381464
1152687	9895936	29720	7676	30294016	11383360	9210	16460612	5189998	252182	19530870	0	0	33360644256
1157959	9944064	27812	7676	28340224	11574720	9255	17046297	3789544	271482	18909754	0	0	33523350616
1163003	9991168	25248	7681	25718784	11351280	9298	19613801	3771115	251112	19905703	0	0	33678022104
1168207	10039296	26880	7676	27385856	11514720	9343	15518762	4566242	231682	19508419	0	0	33841512440
1173615	10087424	25688	7677	26169344	11639376	9388	16366701	7954174	476934	23677128	0	0	34004869112
1178750	10135552	31212	7676	31817728	11517760	9433	15902726	4364930	230413	19696821	0	0	34166736464
1183925	10183680	26580	7677	27078656	11598320	9479	15012008	4508031	258532	18269468	0	0	34329762568
1189055	10231808	26928	7678	27439104	11481248	9524	15753735	4765984	220942	18511450	0	0	34494026728
1194069	10276864	21680	7401	22069248	8841904	9562	60987841	60987841	5131357	61093642	0	0	34630620128
1199146	10310656	17256	7696	17539072	6665376	9602	46482488	46482488	3036328	46484648	0	0	34778924088
